0013	17	0420013327	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	18	0320013328	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	18	0420013328	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	19	0220013329	2020-02-01	923644.1	919076.96	2020-02-05	12.48	0
0013	19	0320013329	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	19	0420013329	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	20		2019-10-01	1667601.54	0	2019-11-12	0	0
0013	20	1119013330	2019-11-01	211720.4	0	2019-11-12	0	0
0013	20	1219013330	2019-12-01	942205.85	0	2019-12-06	15.45	0
0013	20	0120013330	2020-01-01	706989.76	0	2020-01-09	11.59	0
0013	20	0220013330	2020-02-01	923644.1	0	2020-02-05	12.48	0
0013	20	0320013330	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	20	0420013330	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	21	0320013331	2020-03-01	965072.94	92264.41	2020-03-03	13.04	0
0013	21	0420013331	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	22	0120013332	2020-01-01	706989.76	0	2020-01-09	11.59	0
0013	22	0220013332	2020-02-01	923644.1	0	2020-02-05	12.48	0
0013	22	0320013332	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	22	0420013332	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	23		2019-10-01	1616985.2	0	2019-11-12	0	0
0013	23	1119013333	2019-11-01	215570.21	0	2019-11-12	0	0
0013	23	1219013333	2019-12-01	959334.64	0	2019-12-06	15.73	0
0013	23	0120013333	2020-01-01	719845.43	0	2020-01-09	11.8	0
0013	23	0220013333	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	23	0320013333	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	23	0420013333	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	24	0320013334	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	24	0420013334	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	25	0420013335	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	26		2019-10-01	885730.95	445019.9	2019-11-12	0	0
0013	26	1119013336	2019-11-01	211720.4	0	2019-11-12	0	0
0013	26	1219013336	2019-12-01	942205.85	0	2019-12-06	15.45	0
0013	26	0120013336	2020-01-01	706989.76	0	2020-01-09	11.59	0
0013	26	0220013336	2020-02-01	923644.1	0	2020-02-05	12.48	0
0013	26	0320013336	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	26	0420013336	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	27	0320013337	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	27	0420013337	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	28	0420013338	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	29	0220013339	2020-02-01	923644.1	298490.73	2020-02-05	12.48	0
0013	29	0320013339	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	29	0420013339	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	30	0220013340	2020-02-01	923644.1	799354.17	2020-02-05	12.48	0
0013	30	0320013340	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	30	0420013340	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	31	0420013341	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	32	0420013342	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	33	0220013343	2020-02-01	923644.1	0	2020-02-05	12.48	0
0013	33	0320013343	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	33	0420013343	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	34	0420013344	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	35	0420013345	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	36		2019-10-01	864355.89	0	2019-11-12	0	0
0013	36	1119013346	2019-11-01	215570.21	0	2019-11-12	0	0
0013	36	1219013346	2019-12-01	959334.64	0	2019-12-06	15.73	0
0013	36	0120013346	2020-01-01	719845.43	0	2020-01-09	11.8	0
0013	36	0220013346	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	36	0320013346	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	36	0420013346	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	37	0220013347	2020-02-01	940439.35	300000	2020-02-05	12.7	0
0013	37	0320013347	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	37	0420013347	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	38	0220013348	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	38	0320013348	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	38	0420013348	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	39		2019-10-01	850185.6	0	2019-11-12	0	0
0013	39	1119013349	2019-11-01	211720.4	0	2019-11-12	0	0
0013	39	1219013349	2019-12-01	942205.85	0	2019-12-06	15.45	0
0013	39	0120013349	2020-01-01	706989.76	0	2020-01-09	11.59	0
0013	39	0220013349	2020-02-01	923644.1	0	2020-02-05	12.48	0
0013	39	0320013349	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	39	0420013349	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	40		2019-10-01	1029508.97	0	2019-11-12	0	0
0013	40	1119013350	2019-11-01	215570.21	0	2019-11-12	0	0
0013	40	1219013350	2019-12-01	959334.64	0	2019-12-06	15.73	0
0013	40	0120013350	2020-01-01	719845.43	0	2020-01-09	11.8	0
0013	40	0220013350	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	40	0320013350	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	40	0420013350	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	41	0320013351	2020-03-01	982621.51	897981.96	2020-03-03	13.28	0
0013	41	0420013351	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	42		2019-10-01	784361.5	338113	2019-11-12	0	0
0013	42	1119013352	2019-11-01	215570.21	0	2019-11-12	0	0
0013	42	1219013352	2019-12-01	959334.64	0	2019-12-06	15.73	0
0013	42	0120013352	2020-01-01	719845.43	0	2020-01-09	11.8	0
0013	42	0220013352	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	42	0320013352	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	42	0420013352	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	43	0420013353	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	44		2019-10-01	446245.13	0	2019-11-12	0	0
0013	44	1119013354	2019-11-01	215570.21	0	2019-11-12	0	0
0013	44	1219013354	2019-12-01	959334.64	0	2019-12-06	15.73	0
0013	44	0120013354	2020-01-01	719845.43	0	2020-01-09	11.8	0
0013	44	0220013354	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	44	0320013354	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	44	0420013354	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	45	0320013355	2020-03-01	1000166.44	42768.91	2020-03-03	13.52	0
0013	45	0420013355	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	46	0420013356	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	47	0420013357	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	48	0320013358	2020-03-01	1020101.17	0	2020-03-03	13.79	0
0013	48	0420013358	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	49	0420013359	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	50	0220013360	2020-02-01	976310.06	0	2020-02-05	13.19	0
0013	50	0320013360	2020-03-01	1020101.17	0	2020-03-03	13.79	0
0013	50	0420013360	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	51		2019-10-01	459954.5	0	2019-11-12	0	0
0013	51	1119013361	2019-11-01	223792.64	0	2019-11-12	0	0
0013	51	1219013361	2019-12-01	995928.54	0	2019-12-06	16.33	0
0013	51	0120013361	2020-01-01	747302.15	0	2020-01-09	12.25	0
0013	51	0220013361	2020-02-01	976310.06	0	2020-02-05	13.19	0
0013	51	0320013361	2020-03-01	1020101.17	0	2020-03-03	13.79	0
0013	51	0420013361	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	52	0320013362	2020-03-01	1020101.17	0	2020-03-03	13.79	0
0013	52	0420013362	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	53	0320013363	2020-03-01	1020101.17	97631.06	2020-03-03	13.79	0
0013	53	0420013363	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	54	1219013364	2019-12-01	995928.54	0	2019-12-06	16.33	0
0013	54	0120013364	2020-01-01	747302.15	0	2020-01-09	12.25	0
0013	54	0220013364	2020-02-01	976310.06	0	2020-02-05	13.19	0
0013	54	0320013364	2020-03-01	1020101.17	0	2020-03-03	13.79	0
0013	54	0420013364	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	55		2019-10-01	1769554.42	0	2019-11-12	0	0
0013	55	1119013365	2019-11-01	223792.64	0	2019-11-12	0	0
0013	55	1219013365	2019-12-01	995928.54	0	2019-12-06	16.33	0
0013	55	0120013365	2020-01-01	747302.15	0	2020-01-09	12.25	0
0013	55	0220013365	2020-02-01	976310.06	0	2020-02-05	13.19	0
0013	55	0320013365	2020-03-01	1020101.17	0	2020-03-03	13.79	0
0013	55	0420013365	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	56		2019-10-01	1771053.21	0	2019-11-12	0	0
0013	56	1119013366	2019-11-01	223792.64	0	2019-11-12	0	0
0013	56	1219013366	2019-12-01	995928.54	0	2019-12-06	16.33	0
0013	56	0120013366	2020-01-01	747302.15	0	2020-01-09	12.25	0
0013	56	0220013366	2020-02-01	976310.06	0	2020-02-05	13.19	0
0013	56	0320013366	2020-03-01	1020101.17	0	2020-03-03	13.79	0
0013	56	0420013366	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	57	0220013367	2020-02-01	976310.06	612327.05	2020-02-05	13.19	0
0013	57	0320013367	2020-03-01	1020101.17	0	2020-03-03	13.79	0
0013	57	0420013367	2020-04-01	1439824.87	0	2020-04-01	17.27	0
0013	58	0420013368	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	59	0320013369	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	59	0420013369	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	60	0320013370	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	60	0420013370	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	61	0320013371	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	61	0420013371	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	62	0420013372	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	63	0220013373	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	63	0320013373	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	63	0420013373	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	64	0420013374	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	65	0320013375	2020-03-01	982621.51	818262.15	2020-03-03	13.28	0
0013	65	0420013375	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	66	1119013376	2019-11-01	211720.4	0	2019-11-12	0	0
0013	66	1219013376	2019-12-01	942205.85	0	2019-12-06	15.45	0
0013	66	0120013376	2020-01-01	706989.76	0	2020-01-09	11.59	0
0013	66	0220013376	2020-02-01	923644.1	0	2020-02-05	12.48	0
0013	66	0320013376	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	66	0420013376	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	67	0420013377	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	68	1119013378	2019-11-01	215570.21	0	2019-11-12	0	0
0013	68	1219013378	2019-12-01	959334.64	0	2019-12-06	15.73	0
0013	68	0120013378	2020-01-01	719845.43	0	2020-01-09	11.8	0
0013	68	0220013378	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	68	0320013378	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	68	0420013378	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	69	0320013379	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	69	0420013379	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	70	1119013380	2019-11-01	211720.4	0	2019-11-12	0	0
0013	70	1219013380	2019-12-01	942205.85	0	2019-12-06	15.45	0
0013	70	0120013380	2020-01-01	706989.76	0	2020-01-09	11.59	0
0013	70	0220013380	2020-02-01	923644.1	0	2020-02-05	12.48	0
0013	70	0320013380	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	70	0420013380	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	71	0120013381	2020-01-01	706989.76	0	2020-01-09	11.59	0
0013	71	0220013381	2020-02-01	923644.1	0	2020-02-05	12.48	0
0013	71	0320013381	2020-03-01	965072.94	0	2020-03-03	13.04	0
0013	71	0420013381	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	72	0220013382	2020-02-01	957231.09	0	2020-02-05	12.93	0
0013	72	0320013382	2020-03-01	1000166.44	0	2020-03-03	13.52	0
0013	72	0420013382	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	73	0120013383	2020-01-01	732698.44	0	2020-01-09	12.01	0
0013	73	0220013383	2020-02-01	957231.09	0	2020-02-05	12.93	0
0013	73	0320013383	2020-03-01	1000166.44	0	2020-03-03	13.52	0
0013	73	0420013383	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	74	1219013384	2019-12-01	959334.64	429.79	2019-12-06	15.73	0
0013	74	0120013384	2020-01-01	719845.43	0	2020-01-09	11.8	0
0013	74	0220013384	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	74	0320013384	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	74	0420013384	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	75	0420013385	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	76		2019-10-01	879044.1	0	2019-11-12	0	0
0013	76	1119013386	2019-11-01	219419.28	0	2019-11-12	0	0
0013	76	1219013386	2019-12-01	976463.44	0	2019-12-06	16.01	0
0013	76	0120013386	2020-01-01	732698.44	0	2020-01-09	12.01	0
0013	76	0220013386	2020-02-01	957231.09	0	2020-02-05	12.93	0
0013	76	0320013386	2020-03-01	1000166.44	0	2020-03-03	13.52	0
0013	76	0420013386	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	77	0220013387	2020-02-01	957231.09	0	2020-02-05	12.93	0
0013	77	0320013387	2020-03-01	1000166.44	0	2020-03-03	13.52	0
0013	77	0420013387	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	78	0320013388	2020-03-01	982621.51	818262.15	2020-03-03	13.28	0
0013	78	0420013388	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	79	0420013389	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	80	0320013390	2020-03-01	1000166.44	73269.84	2020-03-03	13.52	0
0013	80	0420013390	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	81	0120013391	2020-01-01	732698.44	283457.81	2020-01-09	12.01	0
0013	81	0220013391	2020-02-01	957231.09	0	2020-02-05	12.93	0
0013	81	0320013391	2020-03-01	1000166.44	0	2020-03-03	13.52	0
0013	81	0420013391	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	82		2019-10-01	1136484.89	447617.46	2019-11-12	0	0
0013	82	1119013392	2019-11-01	215570.21	0	2019-11-12	0	0
0013	82	1219013392	2019-12-01	959334.64	0	2019-12-06	15.73	0
0013	82	0120013392	2020-01-01	719845.43	0	2020-01-09	11.8	0
0013	82	0220013392	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	82	0320013392	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	82	0420013392	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	83	0420013393	2020-04-01	1362155.11	0	2020-04-01	16.34	0
0013	84	0420013394	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	85	0420013395	2020-04-01	1436455.21	0	2020-04-01	17.23	0
0013	86	0420013396	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	87		2019-10-01	1691021.88	0	2019-11-12	0	0
0013	87	1119013397	2019-11-01	215570.21	0	2019-11-12	0	0
0013	87	1219013397	2019-12-01	959334.64	0	2019-12-06	15.73	0
0013	87	0120013397	2020-01-01	719845.43	0	2020-01-09	11.8	0
0013	87	0220013397	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	87	0320013397	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	87	0420013397	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	88	0420013398	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	89	0420013399	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	90	0320013400	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	90	0420013400	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	91	0320013401	2020-03-01	1000166.44	95723.1	2020-03-03	13.52	0
0013	91	0420013401	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	92	0320013402	2020-03-01	1000166.44	0	2020-03-03	13.52	0
0013	92	0420013402	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	93		2019-10-01	1726655.9	0	2019-11-12	0	0
0013	93	1119013403	2019-11-01	219419.28	0	2019-11-12	0	0
0013	93	1219013403	2019-12-01	976463.44	0	2019-12-06	16.01	0
0013	93	0120013403	2020-01-01	732698.44	0	2020-01-09	12.01	0
0013	93	0220013403	2020-02-01	957231.09	0	2020-02-05	12.93	0
0013	93	0320013403	2020-03-01	1000166.44	0	2020-03-03	13.52	0
0013	93	0420013403	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	94	0420013404	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	95	0220013405	2020-02-01	957231.09	309340.53	2020-02-05	12.93	0
0013	95	0320013405	2020-03-01	1000166.44	0	2020-03-03	13.52	0
0013	95	0420013405	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	96	0320013406	2020-03-01	1000166.44	0	2020-03-03	13.52	0
0013	96	0420013406	2020-04-01	1411687.94	0	2020-04-01	16.93	0
0013	97	0120013407	2020-01-01	719845.43	303914.39	2020-01-09	11.8	0
0013	97	0220013407	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	97	0320013407	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	97	0420013407	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	98	0120013408	2020-01-01	719845.43	303914.39	2020-01-09	11.8	0
0013	98	0220013408	2020-02-01	940439.35	0	2020-02-05	12.7	0
0013	98	0320013408	2020-03-01	982621.51	0	2020-03-03	13.28	0
0013	98	0420013408	2020-04-01	1386924.12	0	2020-04-01	16.63	0
0013	99	0320013409	2020-03-01	1000166.44	0	2020-03-03	13.52	0
0013	99	0420013409	2020-04-01	1411687.94	0	2020-04-01	16.93	0
